Puzzle ID,Difficulty,Solved,Path Length,Time (s),Issues
a388bae91e3687fc,1,FAIL,9,12.71,"disconnected, rules"
52a0c371bcb62cb9,1,FAIL,10,14.62,rules
307a49ad7e092e92,1,FAIL,7,11.59,rules
a75d02e340d80895,4,FAIL,51,24.95,rules
dfc4068c3d885844,3,FAIL,20,11.95,"disconnected, intersecting, rules"
8ab3bd25684da05b,4,FAIL,14,12.69,rules
14cfe9b24820e86d,3,FAIL,16,15.19,disconnected
44be3c34e106de01,3,FAIL,16,15.17,rules
6515cfe93ce509e,3,FAIL,4,16.51,None
97a8f474dbded2a7,5,FAIL,28,17.95,"disconnected, rules"
723c768ba214cf52,3,FAIL,4,11.80,None
45119a0d8ec60ee4,4,FAIL,9,22.81,rules
f10cb5a22d358c0e,4,FAIL,26,18.19,rules
7f0b58b125996cef,1,FAIL,9,14.63,rules
d891fc0de00c39ae,4,FAIL,22,13.78,"disconnected, rules"
f92885c46014bd68,1,FAIL,17,12.89,"intersecting, rules"
d276fc6b3d2511e2,1,FAIL,12,14.89,"intersecting, rules"
fab463aae2041518,1,FAIL,23,20.03,"disconnected, intersecting, rules"
de3e9c0b4fe6d32e,5,FAIL,57,22.40,"intersecting, rules"
c42545022c2f958a,2,FAIL,17,15.96,"intersecting, rules"
5bd4eba15bbb1174,3,FAIL,27,12.99,rules
77078b45b62cd8dc,2,FAIL,8,9.73,None
9dd10d6188ee053c,5,FAIL,16,12.48,rules
e6f85b7321c058cc,4,FAIL,17,14.39,None
15ba4ccf6e2bee00,4,FAIL,9,14.35,"disconnected, rules"
81b285fa0fa2bafa,3,FAIL,23,14.96,None
42bfcaee82187611,4,FAIL,13,13.44,"disconnected, rules"
51d09f953078db61,4,FAIL,9,11.73,rules
199107ddf5bc64ff,5,FAIL,14,16.23,rules
437a193bf1a65f04,5,FAIL,17,15.28,rules
36cb3f329a6ce01d,1,FAIL,10,11.30,rules
afae70e7d540f75d,4,FAIL,14,13.39,None
a59bf17b740b01fd,5,FAIL,26,22.29,"disconnected, rules"
51acec8bf877a466,4,FAIL,14,13.79,rules
9ca09c7a868983eb,1,FAIL,26,18.37,"intersecting, rules"
d419f8fbaf6fe22,1,FAIL,13,11.69,rules
ed8737f58ab6b01e,3,FAIL,39,17.59,"disconnected, intersecting, rules"
3b1efff9d208e60e,2,FAIL,8,18.41,rules
60177fc9cf98665a,2,FAIL,16,13.36,"disconnected, rules"
bad1eb90a6a08dc,1,FAIL,14,19.99,"disconnected, rules"
88575fccc666f7e9,3,FAIL,18,16.26,"disconnected, rules"
e6d6869b96602d91,2,FAIL,17,17.34,rules
11f8795deb4f8d00,1,FAIL,13,11.26,rules
f38d151800d3189a,5,FAIL,30,15.89,"intersecting, rules"
cd651b4721caf15d,1,FAIL,17,14.03,"disconnected, intersecting, rules"
6eef43a6cfab1403,4,FAIL,12,9.40,"disconnected, rules"
a93c03fb9b3377af,1,FAIL,15,15.61,"intersecting, rules"
cff5599c6dd870f0,3,FAIL,30,17.59,"disconnected, intersecting, rules"
8be533948462dbe,1,FAIL,37,19.11,"disconnected, intersecting, rules"
81ba60816ec3caf4,3,FAIL,63,20.68,"disconnected, intersecting, rules"
a6aa8422fc61f5fc,3,FAIL,17,13.42,"disconnected, rules"
483600d86a04ce7e,1,FAIL,11,15.07,rules
3cfa2d64b8faa4bf,5,FAIL,53,22.71,"disconnected, intersecting, rules"
50f54de4937b3599,4,FAIL,19,14.50,rules
ba52f869c61f21b5,3,FAIL,12,14.85,rules
24289a0f9096e6a7,1,FAIL,18,14.49,"disconnected, rules"
ceb9b6e07d83a8f2,3,FAIL,6,12.76,"disconnected, rules"
9d48e5c940285cc1,4,FAIL,37,14.60,"disconnected, intersecting, rules"
cd5fcbab6212d1d3,2,FAIL,19,10.86,"disconnected, rules"
37511cf28410d02d,5,FAIL,10,14.99,None
9bd62a0dce10434d,1,FAIL,14,13.75,rules
5a0358b2f517c242,3,FAIL,15,15.90,rules
7f017c48853b5bdf,5,FAIL,42,19.60,rules
c3d39f83080c2be0,2,FAIL,3,13.94,None
d15996d3b19a7b89,4,FAIL,29,14.73,rules
5e7cbdd4ea58a968,3,FAIL,8,13.87,"disconnected, rules"
2ec21f80d299308c,5,FAIL,24,16.38,"intersecting, rules"
2e3e77529092e4d8,2,FAIL,17,14.87,rules
3026e4c4c27a1245,2,FAIL,6,11.41,"intersecting, rules"
752ad13bb02edb78,2,FAIL,17,15.12,rules
4fea7fa61194564d,1,FAIL,11,14.96,rules
71d86556e76ad543,2,FAIL,14,15.16,"intersecting, rules"
491bb36b613e4e47,5,FAIL,33,21.93,rules
40693c9b829f7c9,1,FAIL,11,14.52,None
474da419ac055d71,3,FAIL,20,15.95,"disconnected, intersecting"
e804a2b9ef415dc,2,FAIL,13,12.05,"disconnected, rules"
be13f5d153641d08,2,FAIL,32,17.59,"disconnected, rules"
645beb1e8decfea4,3,FAIL,10,13.96,None
2ae4ce9e092ca6e7,3,FAIL,16,12.07,rules
78ddc0c26cafd04c,5,FAIL,14,16.86,rules
19cf04310fb0f101,4,FAIL,26,17.72,"disconnected, intersecting, rules"
6fff75b605783aaf,2,FAIL,17,15.17,rules
c7cc3a12411b96b7,3,FAIL,13,14.15,"disconnected, intersecting, rules"
b3a09d3b16798194,1,FAIL,14,14.61,None
e9f72a3f25af192,4,FAIL,17,13.51,None
4103547582f7c52f,2,FAIL,5,17.06,None
8b20514e6e30759,4,FAIL,12,20.64,None
1c88380f6e6ff078,1,FAIL,17,24.69,rules
40cac0c85d57352c,2,FAIL,14,14.13,"disconnected, intersecting, rules"
